evaluations raw_y
10384 0.0000000206
10407 0.0000000174
10567 0.0000000162
10611 0.0000000153
10667 0.0000000143
10812 0.0000000080
11066 0.0000000076
11222 0.0000000060
11423 0.0000000052
11509 0.0000000038
11662 0.0000000034
11792 0.0000000031
11818 0.0000000030
11830 0.0000000015
12034 0.0000000013
12235 0.0000000011
12366 0.0000000009
12848 0.0000000008
12952 0.0000000007
13256 0.0000000006
13457 0.0000000004
13754 0.0000000003
14475 0.0000000002
15211 0.0000000001
20000 58.7889142171
evaluations raw_y
1 54.3346590234
2 53.4598265596
3 48.4351551428
4 33.2827890245
7 19.8642026704
14 17.3941832046
23 12.6811195024
61 9.2979952079
189 5.4022464819
262 5.3934454446
463 5.1333366073
644 5.0916013389
664 4.4970050783
843 2.9493613160
865 2.9458612746
1066 2.6284283167
1234 2.5001553579
1269 2.1531646465
1440 1.6184647533
1691 1.5850457121
1759 1.4718329438
1825 1.3797888270
1885 1.3611423795
2034 0.8652209529
2295 0.8137488968
2443 0.7635471773
2499 0.7268550145
2550 0.7119750282
2700 0.5989905308
2905 0.5705329529
2990 0.5318267992
3106 0.5113242763
3151 0.3980933316
3273 0.3738195572
3310 0.3407793688
3581 0.2208042579
3722 0.1907945549
3849 0.1849973889
3898 0.1442841327
3923 0.1181838588
4124 0.1058350598
4140 0.1053025259
4325 0.0986166214
4433 0.0857326136
4450 0.0699979894
4526 0.0578661173
4730 0.0492673613
4778 0.0012695019
4802 0.0010886429
5070 0.0010581250
5078 0.0005785766
5253 0.0003735031
5257 0.0003445135
5343 0.0002497949
5483 0.0001837445
5547 0.0000982289
5751 0.0000913346
5917 0.0000548613
5955 0.0000448709
6156 0.0000435979
6237 0.0000353304
6357 0.0000322385
6433 0.0000241733
6558 0.0000194431
6711 0.0000169498
6762 0.0000142538
6963 0.0000134324
7061 0.0000094817
7141 0.0000083455
7152 0.0000063964
7164 0.0000056734
7358 0.0000055329
7365 0.0000050912
7566 0.0000039251
7693 0.0000038288
7698 0.0000037559
7706 0.0000016770
7770 0.0000011582
7971 0.0000011055
8172 0.0000010247
8230 0.0000009862
8369 0.0000009363
8373 0.0000008775
8455 0.0000008517
8479 0.0000008107
8574 0.0000008070
8655 0.0000006357
8703 0.0000005458
8775 0.0000004914
8976 0.0000004021
9067 0.0000003953
9177 0.0000003220
9381 0.0000002688
9466 0.0000002217
9491 0.0000001551
9585 0.0000001197
9789 0.0000000653
9993 0.0000000498
9994 0.0000000437
10138 0.0000000431
10370 0.0000000265
10606 0.0000000233
10667 0.0000000204
10810 0.0000000165
10941 0.0000000151
10988 0.0000000126
11152 0.0000000100
11371 0.0000000080
11426 0.0000000064
11627 0.0000000045
11757 0.0000000041
11828 0.0000000018
12032 0.0000000015
12228 0.0000000013
12432 0.0000000010
12852 0.0000000009
13214 0.0000000008
13238 0.0000000006
13508 0.0000000005
13875 0.0000000003
14529 0.0000000002
15116 0.0000000001
20000 41.8954436582
evaluations raw_y
1 62.2523263717
2 47.1043447781
4 37.9465194841
5 18.8917848057
17 16.6018393898
30 11.6396785266
61 6.0322383853
265 5.4556569930
375 4.3204788710
466 4.0289718766
615 3.8295690758
667 3.2273370764
868 3.0388532697
938 3.0168975640
1069 2.4230443735
1293 1.9912172814
1400 1.8559277142
1476 1.6761486006
1805 1.4829438820
1855 1.4402705527
1884 1.4080693519
2051 1.3632259912
2083 1.2605394483
2235 1.0328816624
2297 0.9541834171
2497 0.9130048020
2504 0.8671042520
2530 0.7474414244
2636 0.7369225705
2703 0.6809141538
2843 0.6309757873
2847 0.5952218569
2904 0.5136537549
3095 0.5092059229
3105 0.3887815921
3302 0.3812537431
3306 0.3759990333
3472 0.3431784763
3507 0.2524625274
3711 0.1958794992
3828 0.1735403397
3912 0.1635816842
4072 0.0928457854
4116 0.0682475607
4320 0.0443199242
4413 0.0389224598
4524 0.0290580325
4583 0.0018769716
4603 0.0008465476
4725 0.0007918526
4783 0.0006245245
4926 0.0003014775
5130 0.0002655896
5334 0.0002510919
5400 0.0001371899
5535 0.0001356430
5564 0.0001345185
5739 0.0000727696
5943 0.0000502577
6049 0.0000407343
6147 0.0000245316
6237 0.0000233964
6292 0.0000185327
6322 0.0000167649
6351 0.0000094404
6555 0.0000094142
6759 0.0000085970
6883 0.0000055478
7166 0.0000032472
7370 0.0000031418
7428 0.0000025633
7522 0.0000019744
7574 0.0000014114
7717 0.0000012067
7778 0.0000011165
7979 0.0000009830
8150 0.0000008699
8178 0.0000008531
8180 0.0000007931
8233 0.0000006122
8381 0.0000005229
8572 0.0000005178
8582 0.0000003382
8786 0.0000002926
8817 0.0000002686
8987 0.0000002524
9204 0.0000001510
9355 0.0000001284
9498 0.0000001230
9588 0.0000001161
9603 0.0000000585
9932 0.0000000541
10013 0.0000000324
10214 0.0000000266
10303 0.0000000234
10418 0.0000000138
10619 0.0000000132
10744 0.0000000129
10748 0.0000000123
10752 0.0000000112
10763 0.0000000110
10820 0.0000000101
10987 0.0000000097
11002 0.0000000094
11024 0.0000000062
11294 0.0000000053
11351 0.0000000035
11583 0.0000000030
11637 0.0000000027
11769 0.0000000022
11841 0.0000000018
11975 0.0000000012
12248 0.0000000009
12501 0.0000000007
12759 0.0000000006
12978 0.0000000005
13264 0.0000000003
13973 0.0000000002
14861 0.0000000001
20000 45.0432913362
evaluations raw_y
1 50.2631852849
2 30.6147866874
4 27.4447435056
6 17.0572569323
12 15.9063039842
30 12.8950941828
61 5.8165940990
263 5.0379668279
419 4.7061145030
467 4.3549287382
637 4.3047712223
668 4.1390325717
841 3.4900853116
869 3.2473846551
989 2.3742984465
1276 2.2669612142
1413 2.0640976371
1477 1.7825544328
1602 1.7484411871
1678 1.4634408365
1761 1.4010521748
1882 1.3770813937
2088 1.2969924523
2122 1.2033529977
2149 1.1471384581
2376 0.7581254063
2499 0.7396080718
2633 0.6377409187
2700 0.4463236947
2901 0.3820182636
3090 0.3202812319
3105 0.3169813107
3245 0.3033072513
3306 0.2469374539
3394 0.2292911019
3507 0.1851522720
3738 0.1661212119
3829 0.1532688028
3914 0.1131535017
4107 0.0945700344
4115 0.0834216011
4285 0.0597215797
4316 0.0023214252
4520 0.0015314061
4650 0.0008168855
4712 0.0007274013
4721 0.0005488609
4925 0.0003801512
5086 0.0002833380
5103 0.0002621626
5129 0.0001888850
5333 0.0001717546
5647 0.0001221599
5715 0.0000933361
5740 0.0000761225
5915 0.0000691905
5944 0.0000509697
6262 0.0000414420
6348 0.0000261280
6354 0.0000223775
6555 0.0000217246
6642 0.0000172163
6717 0.0000152657
6756 0.0000135883
6960 0.0000116310
6992 0.0000104090
7126 0.0000102485
7159 0.0000093667
7161 0.0000086082
7263 0.0000073973
7365 0.0000049644
7538 0.0000045498
7569 0.0000030295
7770 0.0000029357
7949 0.0000017800
7974 0.0000015229
8175 0.0000012629
8343 0.0000012153
8376 0.0000008761
8542 0.0000008166
8580 0.0000007572
8692 0.0000007171
8781 0.0000006728
8942 0.0000006546
8982 0.0000005533
9028 0.0000005046
9205 0.0000004468
9381 0.0000003730
9486 0.0000003627
9498 0.0000003012
9516 0.0000002979
9595 0.0000002096
9786 0.0000001916
10076 0.0000001723
10208 0.0000001393
10265 0.0000001028
10409 0.0000001015
10534 0.0000000998
10546 0.0000000932
10662 0.0000000886
10717 0.0000000717
10904 0.0000000674
10982 0.0000000574
11166 0.0000000537
11231 0.0000000378
11360 0.0000000290
11405 0.0000000285
11435 0.0000000247
11639 0.0000000141
11934 0.0000000139
12046 0.0000000097
12250 0.0000000086
12303 0.0000000084
12304 0.0000000075
12505 0.0000000064
12509 0.0000000054
12657 0.0000000043
12797 0.0000000035
12811 0.0000000021
13067 0.0000000019
13176 0.0000000017
13512 0.0000000012
13745 0.0000000010
13796 0.0000000009
13841 0.0000000007
14089 0.0000000005
14296 0.0000000004
14596 0.0000000003
15227 0.0000000002
15940 0.0000000001
20000 64.5686655706
evaluations raw_y
1 51.7896056630
2 31.0140886974
3 8.3522097934
56 8.2960747244
61 5.2558704596
102 5.0316890194
262 3.4905644589
606 2.8826600832
781 2.7615776320
875 2.3834638203
1059 2.3384749811
1076 2.1480690287
1164 2.1236686520
1277 1.6570394231
1529 1.5954072881
1684 1.3538215136
1730 1.2446326623
